,DRUG_NAME,smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195
26,GDC0810,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl,1.931397094362692,1354.026949170487,22.664561460070644,17.27126470813392,18.027193654152374,15.456728795830726,10.094954960856963,10.47291943386619,7.296886399603479,7.704086526344085,5.258178934600753,5.570887943089053,3.77787157630432,4.059159908520439,5.969305287951849,9.184952231746642,0.0,5.817220841045895,11.443454936667337,50.378960065841454,12.13273413692322,18.339230746908566,43.321939610460284,16.263730685063685,16.70746728507322,446.11973378,1.09375,1.84375,2.53125,0.07692307692307693,-3.6999999999999984,32.0,426.74900000000014,21951342.134049818,21.528960181281835,9.201904887212548,4.47997759261674,189.22446425218118,13.715518395884281,13.715518395884281,0.3516211577223485,-0.9978732094424732,6.822300000000004,126.82250000000002,446.9090000000001,2.0,4.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,2.0,6.0,0.0,6.0,0.0,0.0,0.0,160.0,5.106527394840706,5.817220841045895,0.0,0.0,0.0,5.969305287951849,5.098681808301038,9.184952231746642,5.098681808301038,0.0,54.9228795006928,70.16232503053286,11.462244321298677,16.736177602970663,4.0,14.291479626587348,45.69539927723784,0.0,10.197363616602075,0.0,13.344558822616634,0.0,106.03019448463829,0.0,0.0,0.0,4.39041504767482,0.0,11.600939890232516,21.27319629939463,4.794537184071822,5.817220841045895,35.59836478940461,72.93653436306307,5.022633313741326,28.125154099053475,0.0,65.97999999999999,13.715518395884281,6.441843715871146,10.817496800240168,17.26586475285228,6.345881434720918,-1.3820024944592038,18.10905064173636,5.093721057941779,2.03707013965672,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2519776493980552
27,Navitoclax,CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1,1.0171796458665916,2532.5519184582818,46.40899137937352,36.449289586733386,39.65470827553501,30.86507465039512,21.681185366562108,26.011074894413593,17.4898324966121,22.611693538113048,12.180753606315847,16.46213864464044,8.491267153118168,11.633001663465107,52.796248575307914,34.80137629575416,0.0,10.978441961093775,56.11070875863929,74.70185078546545,40.60427963814986,12.13273413692322,47.186664343683354,45.99672633286223,16.337802844032566,973.29550982,0.8615384615384616,1.5384615384615385,2.2,0.425531914893617,-4.099999999999998,65.0,919.1939999999998,129333756398073.45,48.82235248379551,20.82219146073,12.668712766098391,389.252707318643,14.177963980373555,14.177963980373555,0.0018616884596300842,-6.052871819810301,8.833200000000005,251.88649999999936,974.634,2.0,11.0,1.0,2.0,3.0,4.0,0.0,4.0,11.0,2.0,18.0,0.0,16.0,0.0,2.0,2.0,350.0,14.953561288656857,4.895483475517775,0.0,0.0,25.76772401917659,5.508330501264255,14.594356645772777,21.557688833109964,13.171245143024459,11.761884949391115,61.35335416199108,108.96487073594483,85.32170023883499,23.796633679227174,7.0,39.53823924955421,66.07842593823662,0.0,14.521914326153045,5.41499046939678,65.76738264805084,81.54136711793002,118.78451392259039,0.0,0.0,14.938793199308897,24.546017692391587,0.0,23.36282483962363,115.41743327319578,24.597407243625135,5.41499046939678,55.4522010585511,117.3214280520084,5.022633313741326,5.573104530069267,0.0,128.35999999999999,103.14021789139008,7.637150356907405,18.99174298820997,3.7077700745797992,-1.014858279705409,-0.6534164014235424,25.790653392451027,3.598181285960287,11.639476878732527,-10.892473742657698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10464896749919123
28,Venetoclax,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,1.0032092071926542,2563.5382809314583,42.72682862456929,34.285447371989456,35.85787289893563,29.297596635107283,20.665802219668333,22.52692994027195,16.86957252598595,18.988410547867463,11.96822863099511,13.548865425107508,8.400013009129422,9.511855993786975,31.436651681778095,23.32665243716633,0.0,28.333246115222636,31.15520938899004,86.99050101554423,35.039238260371825,30.462311845459517,18.19910120538483,55.78686850835827,21.074665797832616,867.3180956199999,1.0327868852459017,1.8032786885245902,2.557377049180328,0.37777777777777777,-5.479999999999999,61.0,818.0569999999997,43762524630358.69,42.22048453336903,17.855789620807272,10.01823709713814,360.02992657502205,13.906068499863752,13.906068499863752,0.03586729183555981,-4.551966160527181,8.659900000000006,237.04779999999937,868.457,3.0,14.0,1.0,2.0,3.0,3.0,2.0,5.0,11.0,3.0,16.0,0.0,13.0,0.0,2.0,2.0,320.0,24.674402763404114,22.8335871620191,0.0,0.0,21.61785715744265,0.0,19.80876518368787,18.123870369728234,0.0,0.0,43.15425295660625,103.1044971996474,86.90812387592727,21.579089587645516,8.0,27.609371124818527,61.20007556234408,0.0,19.589961637196982,11.332896515558172,50.84706598952907,62.69900069935808,117.02705106073567,0.0,11.49902366656781,19.675656153108946,17.062158824050687,11.49902366656781,11.600939890232516,86.59845689974429,14.760154107207633,21.447214784323744,61.87302268147711,95.65867997035254,5.022633313741326,16.606505965301793,0.0,172.03,41.163265941171446,6.238459066896006,37.09911170299354,16.693683327269152,5.553397832658171,-0.1950024178408707,20.43011666507801,8.130102533447669,10.383275953298511,-4.551966160527181,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07640809714093555
29,Motesanib,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc12,1.4973169396035275,1000.8187680613407,19.56226716449869,15.990391735733137,15.990391735733137,13.526806570407933,9.303933783426848,9.303933783426848,7.560508592062233,7.560508592062233,4.988996194366185,4.988996194366185,3.3840917275336917,3.3840917275336917,0.0,4.794537184071822,0.0,11.322170198748285,17.9260706754446,23.482980446976693,5.563451491696996,30.72326485176245,24.26546827384644,45.83216432175627,0.0,373.19026035600007,1.1428571428571428,1.9642857142857142,2.7857142857142856,0.22727272727272727,-3.4099999999999993,28.0,350.2760000000001,3232800.0433334503,17.976742994458412,7.306717223612469,3.666519520381034,163.97981767723635,12.85226493606702,12.85226493606702,0.10245050574197134,-0.19209677080708776,4.044100000000002,111.7116,373.4600000000001,3.0,6.0,0.0,1.0,1.0,1.0,2.0,3.0,5.0,3.0,6.0,0.0,5.0,0.0,0.0,0.0,142.0,15.950365812018994,5.817862777835028,0.0,0.0,5.907179729351506,0.0,9.77851570501903,4.9839785209472085,0.0,0.0,19.913841467842857,47.52510539416365,48.469806545428284,5.563451491696996,4.0,4.794537184071822,23.09981505655366,0.0,9.967957041894417,0.0,25.807221274690605,22.495122217931566,77.74545466916149,0.0,0.0,15.950365812018994,17.192635327202154,0.0,0.0,22.419893177158496,11.959746875309355,0.0,35.33236605854405,61.0551001940705,0.0,0.0,0.0,78.94,0.0,0.0,21.199642490541677,9.6340751521971,4.782226851577069,0.36089451058201116,13.402596307864096,5.1582462829635105,5.878985070941205,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6289061542065445
30,Fulvestrant,CC12CCC3C(C2CCC1O)C(CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34,1.1506047296174953,1031.0760558388986,29.83828804643758,24.2403635706621,25.056860151589827,19.33215401017807,15.626694705472664,17.114728577185247,13.192683446783278,14.888832838965897,10.559530831654978,12.047564703367563,8.283545498228259,9.480081906848906,35.740039974294376,36.37402852021998,0.0,17.27181046389187,41.59481124760227,77.04985947511214,11.126902983393991,0.0,12.13273413692322,12.990104268152233,0.0,606.316607464,0.926829268292683,1.5853658536585367,2.292682926829268,0.8125,-1.2200000000000002,41.0,559.4060000000001,781031347.5040078,32.688788694826,13.607009315201468,7.655620741681275,243.69280335582022,12.952335946914921,12.952335946914921,0.019499233983249598,-5.542129730703803,8.682600000000004,152.6519999999998,606.7820000000002,2.0,3.0,3.0,0.0,3.0,1.0,0.0,1.0,3.0,2.0,9.0,0.0,14.0,2.0,0.0,2.0,234.0,10.213054789681411,5.749511833283905,0.0,0.0,0.0,12.098827685538051,4.208898492164469,0.0,21.9520752383741,0.0,51.515034005708294,103.71282475776766,28.726097879323895,6.103966387748303,4.0,36.37402852021998,10.799569042904308,0.0,0.0,23.16870860788096,127.35676166302855,11.505707213493578,29.32600418877882,0.0,5.749511833283905,0.0,21.9520752383741,5.749511833283905,0.0,44.130454568625815,17.220390665830315,23.16870860788096,113.86004895021019,18.19910120538483,0.0,0.0,0.0,57.53,74.51272203673797,0.0,0.0,20.97700947791931,2.725532756261427,-1.9140256780715366,5.916987984589772,5.973151197344322,2.3025003778249373,-1.3549892637173133,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.16458620161139678
31,SGC-CBP30,CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N(C(=N3)CCC4=CC(=C(C=C4)OC)Cl)CC(C)N5CCOCC5,1.4777119588562921,1337.0858519631508,25.23347556082299,21.382763079033857,22.13869202505231,17.439892043425118,12.509092533269797,12.887057006279024,9.507561610344768,9.914761737085371,7.11864281150347,7.414012376720509,5.14435390620372,5.424645413835555,0.0,0.0,0.0,0.0,16.813985976173193,90.69201221466194,0.0,7.109797541277533,25.980208536304467,45.81287810930435,30.58173925575317,508.224118596,1.0833333333333333,1.8888888888888888,2.5833333333333335,0.42857142857142855,-2.8699999999999997,36.0,475.7860000000003,205621592.04917732,24.80807056375758,10.626565237350851,5.006688897857673,216.49503407803795,6.3790624926420385,6.3790624926420385,0.37751857152921353,0.37751857152921353,5.476040000000005,141.96999999999986,509.0500000000003,0.0,7.0,0.0,1.0,1.0,2.0,2.0,4.0,7.0,0.0,8.0,0.0,8.0,0.0,1.0,1.0,190.0,18.5639204923648,17.334163750158275,0.0,0.0,0.0,0.0,4.899909730850478,4.9839785209472085,0.0,0.0,28.89033728428118,62.5844044792383,37.66038316150869,42.073524214125676,5.0,13.996820844573445,22.634341325465037,0.0,19.607651156714486,0.0,46.199452079984425,33.41307428212852,64.2628671279308,0.0,16.876414816677897,4.736862953800049,0.0,5.749511833283905,11.600939890232516,59.06256626799096,24.123262605564644,13.847474399381248,29.76576860311045,40.92129734774301,5.022633313741326,22.160304418626517,0.0,65.55,18.67557338787527,6.3790624926420385,7.623599024065294,4.765769768284841,6.3188624563491596,2.5931820392967238,12.857959767296022,1.6562688439573359,10.60618732019766,1.6346460111467673,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31397589159825323
32,JNK Inhibitor VIII,CC1=C(C=CC(=C1)NC(=O)C2=CC(=CC=C2)NC(=O)C=CCN(C)C)NC3=NC=CC(=N3)C4=CN=CC=C4,1.3971698850837388,1452.518921925794,26.90720214718992,21.472711781958495,21.472711781958495,18.368213736153116,12.020003548906992,12.020003548906992,8.85068060427951,8.85068060427951,5.475709004114663,5.475709004114663,3.592041744773446,3.592041744773446,0.0,9.589074368143644,0.0,11.814359458703011,29.431319727963192,22.508217252926013,6.076020106833881,54.99838616398115,56.25082623820353,30.902301374860617,0.0,507.23827316800015,0.9473684210526315,1.7894736842105263,2.5526315789473686,0.13793103448275862,-4.889999999999999,38.0,478.36600000000027,317357150.5280353,26.180914658823106,12.37631978396281,7.311364970158921,221.2240279846322,12.874493580127286,12.874493580127286,0.2517840049554072,-0.2806822977391987,4.899220000000004,150.44359999999978,507.5980000000002,3.0,9.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,3.0,9.0,0.0,9.0,0.0,0.0,0.0,192.0,20.850275542869472,0.0,0.0,11.855519010338,5.907179729351506,0.0,14.573052889090853,9.967957041894417,0.0,0.0,12.142387175295491,81.1798362728965,59.40036903503035,5.693927994848461,4.0,9.589074368143644,34.82485756374019,0.0,19.8518452936921,0.0,6.923737199690624,36.59046618328595,102.53314459651709,0.0,11.257379486545457,15.950365812018994,23.010498105037183,0.0,0.0,52.30630512366208,4.794537184071822,6.923737199690624,15.921440167465814,91.4062416131231,0.0,11.257379486545457,0.0,112.14,0.0,0.0,39.97932416593595,8.92903329589014,5.005046005047575,-0.07259580750533945,17.970676746771225,8.412834038666034,2.594577661753022,3.847770560108065,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2763393557839034
33,AGI-5198,CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=CN=C4C,1.7746952609783258,1152.7916715473928,24.07877502244374,19.706945757831623,19.706945757831623,16.435560745775547,11.850608336101029,11.850608336101029,8.9486154460496,8.9486154460496,6.525459798082795,6.525459798082795,4.673953316353886,4.673953316353886,11.859061670193856,13.979489415818463,0.0,24.400956693763547,11.51179077268349,36.81018947509803,23.453465490699706,29.093520927940727,38.112942673227685,10.30076712495354,0.0,462.243104452,1.1176470588235294,1.8823529411764706,2.5588235294117645,0.37037037037037035,-3.4799999999999995,34.0,431.3210000000002,56915271.1088912,23.6705972283138,10.633164473012956,5.353347080433224,199.3561210962364,14.297563599169388,14.297563599169388,0.012463860544217997,-0.9293943688586543,4.862440000000004,129.78570000000002,462.56900000000013,1.0,6.0,1.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,7.0,0.0,7.0,1.0,0.0,1.0,178.0,9.883888251797686,24.22822257410636,0.0,11.814359458703011,0.0,0.0,14.48898409899412,9.374393568622029,0.0,0.0,49.594300211086086,56.01512183401209,24.122914247057675,0.0,4.0,13.979489415818463,17.501745733386574,0.0,14.867866772744893,0.0,64.5800205782198,4.899909730850478,83.69315201335884,0.0,0.0,10.216698334856808,10.077801322358383,0.0,0.0,27.407278456589534,16.133830774056218,19.664695240427143,55.09725642517193,60.924623690919034,0.0,0.0,0.0,67.23,16.022346498248822,0.0,33.22385570077798,3.1889076278659614,1.9489795655916693,-0.3501053231847766,12.550056738362114,8.526751534504303,3.7225409911672607,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5451792645525018
34,WZ4003,CCC(=O)NC1=CC(=CC=C1)OC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCN(CC4)C)OC,1.4997017621679198,1183.6137865047692,24.785881803630282,20.045899785850395,20.80182873186885,16.94422334107469,11.437214231343727,11.815178704352954,8.178233390084682,8.585433516825285,5.66537426704937,5.92463137479812,3.6466071979280694,3.776235751802445,0.0,4.794537184071822,0.0,16.809801379528203,29.555570845163874,37.55379817301743,6.196843571613076,38.299003014814595,12.13273413692322,43.51539276274683,21.074665797832616,496.1989664680001,1.1428571428571428,1.9428571428571428,2.6857142857142855,0.32,-3.56,35.0,467.76700000000034,78861229.40895724,24.56097188667258,11.243770965434525,6.315068175634389,209.57480586312033,11.68269309419605,11.68269309419605,0.08213566609202316,-0.08213566609202316,4.7748000000000035,138.4653999999999,496.9990000000003,2.0,9.0,0.0,1.0,1.0,2.0,1.0,3.0,8.0,2.0,10.0,0.0,8.0,0.0,1.0,1.0,184.0,29.907122577313714,16.521656980309135,0.0,17.73550734677337,0.0,0.0,4.794537184071822,4.9839785209472085,4.9839785209472085,0.0,24.591044158384747,31.31314025652363,56.107353932866644,18.99402738757417,4.0,14.268263091671919,40.5186177246212,0.0,14.867866772744895,0.0,13.344558822616634,55.869982086468156,53.68404636458567,0.0,17.37901200300318,25.007212846463236,23.01049810503718,17.37901200300318,11.600939890232516,61.11154164970142,4.794537184071822,0.0,13.344558822616634,48.661413050844345,5.022633313741326,0.0,0.0,91.85,11.517708683027543,6.290109539378662,25.049794399511573,6.252315838491093,2.4607145141054483,1.5873293187095008,13.0443649978784,1.858808282829982,5.78025789056852,3.769707646610389,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4602952249754696
35,Topotecan,CCC1(O)C(=O)OCc2c1cc1-c3nc4ccc(O)c(CN(C)C)c4cc3Cn1c2=O,1.7487721103238782,1327.262093253442,22.076621311330612,17.598641050396072,17.598641050396072,14.740237853411665,10.206275564285926,10.206275564285926,8.466876053848997,8.466876053848997,6.25254668624455,6.25254668624455,4.582035556834458,4.582035556834458,11.570356098935537,19.802129157825057,0.0,24.33648231577484,41.12097250253232,16.513127197858786,0.0,29.689938052866808,25.06162076466647,0.0,9.720841474747257,421.163770836,1.2580645161290323,2.032258064516129,2.7419354838709675,0.34782608695652173,-3.23,31.0,398.2690000000002,12269942.157708623,19.71687996398413,6.633166188512516,2.715664946185649,177.87713663248542,13.230322622136296,13.230322622136296,0.10407248276240422,-1.8406696762599535,1.8468,113.58060000000005,421.45300000000026,2.0,8.0,0.0,2.0,2.0,1.0,2.0,3.0,8.0,2.0,8.0,0.0,3.0,0.0,0.0,0.0,160.0,24.416927122123294,12.356393797796823,5.601050810983688,0.0,5.559266895052008,5.969305287951849,4.794537184071822,9.77851570501903,0.0,0.0,6.923737199690624,44.781633862126824,28.621335095468357,29.012764604922754,5.0,19.744454927553285,16.872230220032908,0.0,14.450987899589041,0.0,38.64200440993839,14.09534396535438,56.87307831975825,0.0,17.137367822980828,5.559266895052008,0.0,5.749511833283905,0.0,44.728691942576674,34.82884572519363,0.0,35.59836478940461,29.060005457918262,0.0,22.29078092177798,0.0,104.88999999999999,6.71434572605915,0.0,32.27659119812675,22.17983886348291,2.0297591136750617,-0.5323085655346445,7.047719155735705,0.10407248276240422,2.4076915158264707,3.855623843199531,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4865420212105026
36,Vinorelbine,CCC1=C[C@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,1.3697089390408743,2247.9699696105645,40.23311108189347,34.01610694539092,34.01610694539092,27.38479922306013,20.349677277307418,20.349677277307418,17.17895814108686,17.17895814108686,14.759818858047543,14.759818858047543,12.84476661357208,12.84476661357208,45.930440011973985,14.69560176298435,4.794537184071822,17.929052163261204,50.20969741149665,52.92147661975823,26.716436812314956,7.109797541277533,37.070420118603124,58.13469670822526,18.947451815200196,778.3941646880002,1.0,1.7719298245614035,2.473684210526316,0.5333333333333333,-4.6499999999999995,57.0,724.5150000000001,7495124316908.953,37.90033363100775,13.188750570201027,4.80371045684897,333.2908168200264,15.17173187759549,15.17173187759549,0.02841434066025461,-2.2744897120699443,4.753600000000006,214.07749999999942,778.9470000000002,2.0,12.0,1.0,5.0,6.0,2.0,1.0,3.0,11.0,2.0,12.0,0.0,7.0,1.0,1.0,2.0,302.0,33.937867461838586,11.164502302680685,6.103966387748303,5.601050810983688,0.0,17.90791586385555,19.388893829844598,4.794537184071822,0.0,0.0,55.84774045533699,61.40558606409522,90.93631433573132,27.37123345298056,9.0,38.43759076225636,34.49822707062016,0.0,14.783797982648164,11.332896515558172,87.61793429250996,59.45599996101056,82.58364973128002,0.0,5.749511833283905,9.636772684650527,5.687386274683562,5.749511833283905,0.0,116.14303032853242,45.96893775832175,11.332896515558172,68.83878056071535,60.19936726134057,0.0,10.902924932081056,0.0,133.87,23.885237508424268,0.0,53.119605155923296,14.351386813894862,1.0481408140075343,-1.3108556147384662,11.152486641183152,7.671910806206718,9.191192043557757,6.224229164874214,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19568989046031218
